lag_7,lag_14,rolling_mean_7,rolling_std_7,growth_rate_7,month,week_of_year,day_of_week,district_encoded,district_volatility,state_avg,pct_of_state,is_weekend,is_month_end
0.011625935296019695,0.0005355743207337341,-0.0005942867606166784,-0.0007359489241394554,-0.005515564457108254,0.00011607931155993227,-0.0009714971056632548,0.0004903787500873479,0.004960904973232053,-0.0009798317849087493,-0.2514855331542265,0.3453279684171721,0.00024217503501101323,5.890254493057343e-05
0.0010626446165569953,-0.0001770907120357663,-0.00024088024421944367,0.0017084132195827606,0.027610411283156555,0.00010812253876504405,-0.0008908955593109761,0.0026874533208909005,0.006279202850981069,-0.0012421654201150772,1.3505309080500167,0.5522795359444775,0.0005093369910848095,6.950759277385734e-05
-0.003793104131646272,-0.0005634787922255231,-0.0030790958156403543,-0.0011255830942404062,0.020139628388200596,0.00012074845193298401,-0.0004640839540366107,-0.0012525911613453112,0.004451085380378666,-0.0010241247277177961,0.12693115053340315,0.362915754619034,-9.37815127726908e-05,0.00013447835238130252
0.021409330912255307,-0.00041276888151260617,-0.0038568790467888373,-0.0023157195270888937,-0.11787656440892773,0.00011808965438571547,-0.00032338268685914583,0.0006838111218784122,0.0024238938136564806,-0.00027975477027834285,-2.649234096412348,-0.057105952520349904,-0.00031446634617026667,0.0004216932459683397
0.007523188176991559,0.0013604874427570123,-0.00061484768836233,-0.00045990237857050154,0.0228643064166126,0.0001365526591165863,-0.001193590181520026,-0.00027680403191531725,0.0067845252408976035,-0.0013714552504719112,1.127657843795935,0.32281823397135234,-0.00015266445932081096,0.00016050540287604426
0.02141705325174332,-6.194475562063255e-05,0.005012170188810863,0.0009758513175611412,0.009026794554534001,0.00013499384888819853,-0.0006917164668775633,0.0008058254284757586,0.006039500035434209,-0.0009181491388257818,0.6212396724091319,0.4136558396865434,-0.000119977791328534,8.166311074634168e-05
0.02315519094934356,-0.0002897002002392687,0.004823950047523869,0.0017890887343465758,-0.005370134215471717,0.0001813743539629602,-0.0007969400595156818,-0.00047415707247139174,0.005428701776495414,-0.0017057480614903896,0.482635420592764,0.2902350928138975,-0.00014498409704270983,5.9287975538067384e-05
-0.004057032923647984,-0.0001444748650044684,0.004086375617532893,0.0016359941114035559,0.027192273470137578,7.390362756436132e-05,-0.000665455476783779,0.001105820790351277,0.005028423886779496,-0.0013185912554454092,0.7373690033108055,0.5623389610112627,0.0003769879561487195,3.8007386703052606e-05
0.027971680740555938,-0.0005457351225225521,0.005092073727283758,0.0007549245768324698,-0.004260097675236305,7.165066959953835e-05,-0.0010328756833034621,-0.0007085720642155502,0.00489651777079105,-0.001020896170013315,0.6388591942971044,0.5169028813093092,0.0004336278654554028,3.7185258300725065e-05
0.00023733883794988312,-0.0003250057250730768,0.002693967087114181,0.0011260340682662925,0.023270423559426302,3.607355597374818e-05,-0.0008372523411884972,-0.0014209036643711545,0.005464003761502509,-0.001538907280960796,1.0261248036398647,0.3967987214162849,-0.00015463497336068533,6.518971419704386e-05
